Estado,Pagina_Extraida,Precio,Ubicacion,Caracteristicas,URL_Propiedad
Oaxaca,22,"$7,500,000
MXN","Se vende casa en , Col. Oaxaca Centro, Oaxaca de Juárez, Oaxaca, México, C.P. 68000, ID: 30436469",115 m 2,https://propiedades.com/inmuebles/casa-en-venta-oaxaca-centro-oaxaca-30436469#pagina=22&tipos=casas-venta&area=oaxaca&pos=22
Oaxaca,22,"$1,500,000
MXN","Venta de casa Sin nombre de calle, Col. Puerto Ángel Centro, San Pedro Pochutla, Oaxaca, México, C.P. 70902, ID: 28987675",1 Recámara | 1 Baño | 40 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-puerto-angel-centro-oaxaca-28987675#pagina=22&tipos=casas-venta&area=oaxaca&pos=23
Oaxaca,22,"$4,500,000
MXN","Se vende casa hornos #111, Col. Santa Lucia Del Camino, Santa Lucía del Camino, Oaxaca, México, C.P. 71240, ID: 28427912",6 Recámaras | 6 Baños | 231 m 2,https://propiedades.com/inmuebles/casa-en-venta-hornos-111-santa-lucia-del-camino-oaxaca-28427912#pagina=22&tipos=casas-venta&area=oaxaca&pos=24
Oaxaca,22,"$6,900,000
MXN","Casa disponible en venta en , Col. Mazunte, Santa María Tonameca, Oaxaca, México, C.P. 70947, ID: 30506801",1 Recámara | 1 Baño | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-mazunte-oaxaca-30506801#pagina=22&tipos=casas-venta&area=oaxaca&pos=25
Oaxaca,22,"$11,000,000
MXN","Se vende casa en Barrio de Xochimilco #0, Col. Oaxaca Centro, Oaxaca de Juárez, Oaxaca, México, C.P. 68000, ID: 29165116",4 Recámaras | 3 Baños | 280 m 2,https://propiedades.com/inmuebles/casa-en-venta-barrio-de-xochimilco-oaxaca-centro-oaxaca-29165116#pagina=22&tipos=casas-venta&area=oaxaca&pos=26
Oaxaca,22,"$600,000
MXN","Casa disponible en venta en ENEBROS #0, Col. Los Álamos 1a. Sección, Heroica Ciudad de Huajuapan de León, Oaxaca, México, C.P. 69007, ID: 28369188",3 Recámaras | 2 Baños | 230 m 2,https://propiedades.com/inmuebles/casa-en-venta-enebros-los-alamos-1a-seccion-oaxaca-28369188#pagina=22&tipos=casas-venta&area=oaxaca&pos=27
Oaxaca,22,"$3,200,000
MXN","Sin nombre de calle, Col. San Martin, San Pedro Pochutla, Oaxaca, México, C.P. 70902, ID: 28987683",2 Recámaras | 2 Baños | 40 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-san-martin-oaxaca-28987683#pagina=22&tipos=casas-venta&area=oaxaca&pos=28
Oaxaca,22,"$6,700,000
MXN",", Col. San Felipe Del Agua 1, Oaxaca de Juárez, Oaxaca, México, C.P. 68026, ID: 29869004",3 Recámaras | 4 Baños | 347 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-felipe-del-agua-1-oaxaca-29869004#pagina=22&tipos=casas-venta&area=oaxaca&pos=29
Oaxaca,22,"$295,000
USD","Se vende casa en Otitlan del valle m 09L 1 3 ESQ andador coyula sector A Santa Cruz, Col. Santa Cruz Sector A, Santa María Huatulco, Oaxaca, México, C.P. 70987, ID: 29543259",2 Recámaras | 2 Baños,https://propiedades.com/inmuebles/casa-en-venta-otitlan-del-valle-m-09l-1-3-esq-andador-coyula-sector-a-santa-cruz-santa-cruz-sector-a-oaxaca-29543259#pagina=22&tipos=casas-venta&area=oaxaca&pos=30
Oaxaca,22,"$2,430,000
MXN","San Juan Bautista Tuxtepec, Oax., Col. Infonavit Jorge L Tamayo, San Juan Bautista Tuxtepec, Oaxaca, México, C.P. 68370, ID: 31005718",3 Recámaras | 2 Baños | 270 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-juan-bautista-tuxtepec-oax-infonavit-jorge-l-tamayo-oaxaca-31005718#pagina=22&tipos=casas-venta&area=oaxaca&pos=31
Oaxaca,22,"$2,420,000
MXN","Casa en venta disponible en , Col. San Isidro Monjas, Santa Cruz Xoxocotlán, Oaxaca, México, C.P. 71232, ID: 30597004",3 Recámaras | 3 Baños | 133 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-isidro-monjas-oaxaca-30597004#pagina=22&tipos=casas-venta&area=oaxaca&pos=32
Oaxaca,22,"$2,250,000
MXN","Se vende casa en Jeremías López Chiñas, Col. INFONAVIT Magisterial, Heroica Ciudad de Juchitán de Zaragoza, Oaxaca, México, C.P. 70014, ID: 29498511",4 Recámaras | 252 m 2,https://propiedades.com/inmuebles/casa-en-venta-jeremias-lopez-chinas-infonavit-magisterial-oaxaca-29498511#pagina=22&tipos=casas-venta&area=oaxaca&pos=33
Oaxaca,22,"$1,600,000
MXN","Casa disponible en venta en Eucaliptos #03, Col. Real Santa María, Santa María Atzompa, Oaxaca, México, C.P. 71223, ID: 27803721",4 Recámaras | 2 Baños | 90 m 2,https://propiedades.com/inmuebles/casa-en-venta-eucaliptos-03-real-santa-maria-oaxaca-27803721#pagina=22&tipos=casas-venta&area=oaxaca&pos=34
Oaxaca,22,"$4,800,000
MXN","Casa disponible en venta en Sin nombre #Sin numero, Col. Del Maestro, Oaxaca de Juárez, Oaxaca, México, C.P. 68016, ID: 27831845",3 Recámaras | 2 Baños | 117 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-sin-numero-del-maestro-oaxaca-27831845#pagina=22&tipos=casas-venta&area=oaxaca&pos=35
Oaxaca,22,"$500,000
MXN","Venta casa en BOULEVAR LA PAZ #0, Col. Colinas de La Soledad, Oaxaca de Juárez, Oaxaca, México, C.P. 68044, ID: 28427462",4 Recámaras | 3 Baños | 360 m 2,https://propiedades.com/inmuebles/casa-en-venta-boulevar-la-paz-colinas-de-la-soledad-oaxaca-28427462#pagina=22&tipos=casas-venta&area=oaxaca&pos=36
Oaxaca,22,"$4,000,000
MXN","Sin nombre de calle, Col. Mazunte, Santa María Tonameca, Oaxaca, México, C.P. 70947, ID: 29395304",4 Recámaras | 2 Baños | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-mazunte-oaxaca-29395304#pagina=22&tipos=casas-venta&area=oaxaca&pos=37
Oaxaca,22,"$27,000,000
MXN","Venta casa en YUCATAN #555, Col. San Felipe Del Agua 1, Oaxaca de Juárez, Oaxaca, México, C.P. 68026, ID: 30006275",7 Recámaras | 7 Baños | 1300 m 2,https://propiedades.com/inmuebles/casa-en-venta-yucatan-555-san-felipe-del-agua-1-oaxaca-30006275#pagina=22&tipos=casas-venta&area=oaxaca&pos=38
Oaxaca,22,"$2,200,000
MXN",", Col. Tuxtepec, San Juan Bautista Tuxtepec, Oaxaca, México, C.P. 68345, ID: 26035911",3 Recámaras | 2 Baños | 120 m 2,https://propiedades.com/inmuebles/casa-en-venta-tuxtepec-oaxaca-26035911#pagina=22&tipos=casas-venta&area=oaxaca&pos=39
Oaxaca,22,"$14,000,000
MXN","Casa en venta disponible en GUERRERO #804, Col. Oaxaca Centro, Oaxaca de Juárez, Oaxaca, México, C.P. 68000, ID: 28751174",4 Recámaras | 5 Baños | 212 m 2,https://propiedades.com/inmuebles/casa-en-venta-guerrero-804-oaxaca-centro-oaxaca-28751174#pagina=22&tipos=casas-venta&area=oaxaca&pos=40
Oaxaca,22,"$1,108,724
MXN","Casa en venta, Rafael Ramírez #104 A, Col. Del Maestro, Oaxaca de Juárez, Oaxaca, México, C.P. 68016, ID: 28492672",3 Recámaras | 2 Baños | 128 m 2,https://propiedades.com/inmuebles/casa-en-venta-rafael-ramirez-104-a-del-maestro-oaxaca-28492672#pagina=22&tipos=casas-venta&area=oaxaca&pos=41
Oaxaca,22,"$4,500,000
MXN","Se vende casa periferico con guadalupe victoria, Col. Oaxaca Centro, Oaxaca de Juárez, Oaxaca, México, C.P. 68000, ID: 29121212",2 Recámaras | 1 Baño | 100 m 2,https://propiedades.com/inmuebles/casa-en-venta-periferico-con-guadalupe-victoria-oaxaca-centro-oaxaca-29121212#pagina=22&tipos=casas-venta&area=oaxaca&pos=42
Oaxaca,22,"$1,200,000
MXN",", Col. Agencia Municipal Montoya, Oaxaca de Juárez, Oaxaca, México, C.P. 68143, ID: 29919093",4 Recámaras | 1 Baño | 49 m 2,https://propiedades.com/inmuebles/casa-en-venta-agencia-municipal-montoya-oaxaca-29919093#pagina=22&tipos=casas-venta&area=oaxaca&pos=43
Oaxaca,22,"$3,400,000
MXN","Casa disponible en venta en , Col. Aurora, Oaxaca de Juárez, Oaxaca, México, C.P. 68045, ID: 27831571",3 Recámaras | 2 Baños | 205 m 2,https://propiedades.com/inmuebles/casa-en-venta-aurora-oaxaca-27831571#pagina=22&tipos=casas-venta&area=oaxaca&pos=44
Oaxaca,22,"$4,500,000
MXN","Venta de casa Sin nombre de calle, Col. Sector H, Santa María Huatulco, Oaxaca, México, C.P. 70987, ID: 28987573",4 Recámaras | 3 Baños | 255 m 2,
Oaxaca,22,"$2,300,000
MXN","Venta de casa , Col. Tuxtepec, San Juan Bautista Tuxtepec, Oaxaca, México, C.P. 68345, ID: 26035913",3 Recámaras | 2 Baños | 150 m 2,https://propiedades.com/inmuebles/casa-en-venta-tuxtepec-oaxaca-26035913#pagina=22&tipos=casas-venta&area=oaxaca&pos=46
Oaxaca,22,"$3,500,000
MXN",", Col. Tuxtepec, San Juan Bautista Tuxtepec, Oaxaca, México, C.P. 68345, ID: 26478348",6 Recámaras | 5 Baños | 870 m 2,https://propiedades.com/inmuebles/casa-en-venta-tuxtepec-oaxaca-26478348#pagina=22&tipos=casas-venta&area=oaxaca&pos=47
Oaxaca,23,"$9,500,000
MXN","Sin nombre de calle, Col. Carrizal, San Pedro Mixtepec -Dto. 22 -, Oaxaca, México, C.P. 71998, ID: 28987581",4 Recámaras | 5 Baños | 500 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-carrizal-oaxaca-28987581#pagina=23&tipos=casas-venta&area=oaxaca&pos=1
Oaxaca,23,"$2,200,000
MXN","Casa en venta disponible en , Col. INFONAVIT 1ro. de Mayo, Oaxaca de Juárez, Oaxaca, México, C.P. 68027, ID: 27532199",4 Recámaras | 2 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-infonavit-1ro-de-mayo-oaxaca-27532199#pagina=23&tipos=casas-venta&area=oaxaca&pos=2
Oaxaca,23,"$8,000,000
MXN",", Col. San Felipe Del Agua 1, Oaxaca de Juárez, Oaxaca, México, C.P. 68026, ID: 27021064",4 Recámaras | 4 Baños | 260 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-felipe-del-agua-1-oaxaca-27021064#pagina=23&tipos=casas-venta&area=oaxaca&pos=3
Oaxaca,23,"$10,600,000
MXN","Venta de casa en Tlalixtac #100, Col. Tlalixtac de Cabrera, Tlalixtac de Cabrera, Oaxaca, México, C.P. 68270, ID: 27879053",4 Recámaras | 4 Baños | 300 m 2,https://propiedades.com/inmuebles/casa-en-venta-tlalixtac-100-tlalixtac-de-cabrera-oaxaca-27879053#pagina=23&tipos=casas-venta&area=oaxaca&pos=4
Oaxaca,23,"$2,800,000
MXN","Venta casa en Independencia #115, Col. San Martín Mexicapan, Oaxaca de Juárez, Oaxaca, México, C.P. 68140, ID: 26673493",3 Recámaras | 2 Baños | 207 m 2,https://propiedades.com/inmuebles/casa-en-venta-independencia-115-san-martin-mexicapan-oaxaca-26673493#pagina=23&tipos=casas-venta&area=oaxaca&pos=5
Oaxaca,23,"$3,500,000
MXN","Casa en venta, Sin nombre de calle, Col. Ex-Marquezado, Oaxaca de Juárez, Oaxaca, México, C.P. 68034, ID: 29165150",3 Recámaras | 2 Baños | 95 m 2,https://propiedades.com/inmuebles/casa-en-venta-sin-nombre-de-calle-exmarquezado-oaxaca-29165150#pagina=23&tipos=casas-venta&area=oaxaca&pos=6
Oaxaca,23,"$5,500,000
MXN","Casa en venta, calvario, Col. Lomas de Las Azucenas, Tlalixtac de Cabrera, Oaxaca, México, C.P. 68270, ID: 26636031",3 Recámaras | 3 Baños | 110 m 2,https://propiedades.com/inmuebles/casa-en-venta-calvario-lomas-de-las-azucenas-oaxaca-26636031#pagina=23&tipos=casas-venta&area=oaxaca&pos=7
Oaxaca,23,"$5,600,000
MXN","Venta de casa en Privada primera del panteon #64, Col. San Sebastián Tutla, San Sebastián Tutla, Oaxaca, México, C.P. 71320, ID: 28085340",4 Recámaras | 3 Baños | 270 m 2,https://propiedades.com/inmuebles/casa-en-venta-privada-primera-del-panteon-64-san-sebastian-tutla-oaxaca-28085340#pagina=23&tipos=casas-venta&area=oaxaca&pos=8
Oaxaca,23,"$12,000,000
MXN","AVENIDA 5 DE MAYO #404, Col. Santa Rosa, Salina Cruz, Oaxaca, México, C.P. 70670, ID: 29918813",4 Recámaras | 4 Baños | 443 m 2,https://propiedades.com/inmuebles/casa-en-venta-avenida-5-de-mayo-404-santa-rosa-oaxaca-29918813#pagina=23&tipos=casas-venta&area=oaxaca&pos=9
Oaxaca,23,"$1,327,000
MXN","Venta casa en Reforma Agraria #202, Col. Surcos Largos, Oaxaca de Juárez, Oaxaca, México, C.P. 68120, ID: 29903012",4 Recámaras | 3 Baños | 151 m 2,https://propiedades.com/inmuebles/casa-en-venta-reforma-agraria-202-surcos-largos-oaxaca-29903012#pagina=23&tipos=casas-venta&area=oaxaca&pos=10
Oaxaca,23,"$11,500,000
MXN","Se vende casa , Col. San Felipe Del Agua 1, Oaxaca de Juárez, Oaxaca, México, C.P. 68026, ID: 29165152",5 Recámaras | 5 Baños | 500 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-felipe-del-agua-1-oaxaca-29165152#pagina=23&tipos=casas-venta&area=oaxaca&pos=11
Oaxaca,23,"$2,800,000
MXN","Casa en venta disponible en , Col. Bugambilias, Oaxaca de Juárez, Oaxaca, México, C.P. 68013, ID: 29804898",6 Recámaras | 1 Baño | 250 m 2,https://propiedades.com/inmuebles/casa-en-venta-bugambilias-oaxaca-29804898#pagina=23&tipos=casas-venta&area=oaxaca&pos=12
Oaxaca,23,"$1,550,000
MXN","Venta de casa en Santa María Residencial Atzompa, Col. Jardines de Yahuiche, Santa María Atzompa, Oaxaca, México, C.P. 71220, ID: 30367252",4 Recámaras | 2 Baños,https://propiedades.com/inmuebles/casa-en-venta-santa-maria-residencial-atzompa-jardines-de-yahuiche-oaxaca-30367252#pagina=23&tipos=casas-venta&area=oaxaca&pos=13
Oaxaca,23,"$14,200,000
MXN","Casa en venta disponible en LOS COYOIS, Col. Villas Hacienda Blanca, San Pablo Etla, Oaxaca, México, C.P. 68259, ID: 25738474",4 Recámaras | 482 m 2,https://propiedades.com/inmuebles/casa-en-venta-los-coyois-villas-hacienda-blanca-oaxaca-25738474#pagina=23&tipos=casas-venta&area=oaxaca&pos=14
Oaxaca,23,"$3,500,000
MXN","Se vende casa , Col. Sector I, Santa María Huatulco, Oaxaca, México, C.P. 70987, ID: 30465721",2 Recámaras | 1 Baño | 72 m 2,https://propiedades.com/inmuebles/casa-en-venta-sector-i-oaxaca-30465721#pagina=23&tipos=casas-venta&area=oaxaca&pos=15
Oaxaca,23,"$1,300,000
MXN","Casa disponible en venta en , Col. Santa Maria Atzompa, Santa María Atzompa, Oaxaca, México, C.P. 71220, ID: 28272502",2 Recámaras | 2 Baños | 160 m 2,https://propiedades.com/inmuebles/casa-en-venta-santa-maria-atzompa-oaxaca-28272502#pagina=23&tipos=casas-venta&area=oaxaca&pos=16
Oaxaca,23,"$688,000
MXN","Casa en venta, , Col. Real del Valle, Villa de Zaachila, Oaxaca, México, C.P. 71313, ID: 30547737",2 Recámaras | 1 Baño | 70 m 2,https://propiedades.com/inmuebles/casa-en-venta-real-del-valle-oaxaca-30547737#pagina=23&tipos=casas-venta&area=oaxaca&pos=17
Oaxaca,23,"$5,843,750
MXN","Casa en venta disponible en , Col. Lomas Del Puerto, Santa María Colotepec, Oaxaca, México, C.P. 70934, ID: 30331208",3 Recámaras | 3 Baños | 223 m 2,https://propiedades.com/inmuebles/casa-en-venta-lomas-del-puerto-oaxaca-30331208#pagina=23&tipos=casas-venta&area=oaxaca&pos=18
Oaxaca,23,"$2,804,000
MXN","Venta de casa San Juan Bautista Tuxtepec, Oax. #s/nInt. SN, Col. El Reposo, San Juan Bautista Tuxtepec, Oaxaca, México, C.P. 68310, ID: 31019465",3 Recámaras | 3 Baños | 151 m 2,https://propiedades.com/inmuebles/casa-en-venta-san-juan-bautista-tuxtepec-oax-sn-el-reposo-oaxaca-31019465#pagina=23&tipos=casas-venta&area=oaxaca&pos=19
Oaxaca,23,"$3,650,000
MXN","Venta de casa en , Col. Cuauhtémoc Cárdenas Solórzano, San Jacinto Amilpas, Oaxaca, México, C.P. 68285, ID: 27304206",3 Recámaras | 2 Baños | 200 m 2,https://propiedades.com/inmuebles/casa-en-venta-cuauhtemoc-cardenas-solorzano-oaxaca-27304206#pagina=23&tipos=casas-venta&area=oaxaca&pos=20
Oaxaca,23,"$367,228
MXN","Casa en venta, ANDADOR ZIMATLAN #26, Col. Real San Martín, Oaxaca de Juárez, Oaxaca, México, C.P. 68157, ID: 29140398",2 Recámaras | 1 Baño | 96 m 2,
